Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-02-15 07:00:00,Netherlands,Netherlands,NL,317.24,402.48,36.22,33.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-15 08:00:00,Netherlands,Netherlands,NL,269.81,347.65,45.65,42.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-15 09:00:00,Netherlands,Netherlands,NL,242.1,315.33,51.24,49.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-15 10:00:00,Netherlands,Netherlands,NL,205.24,270.75,58.95,56.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-15 11:00:00,Netherlands,Netherlands,NL,190.89,253.77,61.59,59.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-15 12:00:00,Netherlands,Netherlands,NL,188.44,249.3,63.42,61.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-15 13:00:00,Netherlands,Netherlands,NL,196.51,259.68,61.05,59.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-15 14:00:00,Netherlands,Netherlands,NL,207.53,273.23,58.28,56.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-15 15:00:00,Netherlands,Netherlands,NL,223.71,291.69,55.44,53.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-15 16:00:00,Netherlands,Netherlands,NL,252.96,325.81,49.15,46.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-15 17:00:00,Netherlands,Netherlands,NL,284.15,360.59,43.95,41.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-15 18:00:00,Netherlands,Netherlands,NL,278.55,353.94,44.89,42.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-15 19:00:00,Netherlands,Netherlands,NL,272.63,346.8,45.97,43.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-15 20:00:00,Netherlands,Netherlands,NL,267.71,340.99,46.8,44.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-15 21:00:00,Netherlands,Netherlands,NL,263.28,335.81,47.51,44.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-15 22:00:00,Netherlands,Netherlands,NL,267.03,340.65,46.48,43.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-15 23:00:00,Netherlands,Netherlands,NL,261.46,334.06,47.4,43.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 00:00:00,Netherlands,Netherlands,NL,255.08,326.29,48.63,43.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 01:00:00,Netherlands,Netherlands,NL,257.97,329.67,47.74,43.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 02:00:00,Netherlands,Netherlands,NL,252.64,323.17,48.82,42.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 03:00:00,Netherlands,Netherlands,NL,243.84,312.66,50.58,44.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 04:00:00,Netherlands,Netherlands,NL,243.54,312.42,50.63,44.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 05:00:00,Netherlands,Netherlands,NL,256.11,327.05,48.43,45.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 06:00:00,Netherlands,Netherlands,NL,262.63,333.26,49.09,46.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 07:00:00,Netherlands,Netherlands,NL,267.42,338.22,49.12,46.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 08:00:00,Netherlands,Netherlands,NL,227.55,293.5,56.52,54.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 09:00:00,Netherlands,Netherlands,NL,201.75,263.33,62.03,59.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 10:00:00,Netherlands,Netherlands,NL,197.14,258.67,62.49,60.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 11:00:00,Netherlands,Netherlands,NL,199.02,261.67,61.53,59.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 12:00:00,Netherlands,Netherlands,NL,200.55,263.76,60.97,58.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 13:00:00,Netherlands,Netherlands,NL,200.22,263.32,61.0,58.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 14:00:00,Netherlands,Netherlands,NL,204.32,268.1,60.11,57.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 15:00:00,Netherlands,Netherlands,NL,218.06,284.34,57.18,55.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 16:00:00,Netherlands,Netherlands,NL,249.16,320.24,51.06,48.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 17:00:00,Netherlands,Netherlands,NL,278.45,354.01,44.98,42.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 18:00:00,Netherlands,Netherlands,NL,272.33,346.39,46.44,43.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 19:00:00,Netherlands,Netherlands,NL,268.67,342.35,46.8,44.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 20:00:00,Netherlands,Netherlands,NL,261.51,333.57,48.17,45.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 21:00:00,Netherlands,Netherlands,NL,249.99,319.4,50.16,46.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 22:00:00,Netherlands,Netherlands,NL,242.13,309.7,51.53,48.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-16 23:00:00,Netherlands,Netherlands,NL,226.31,290.81,54.49,49.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 00:00:00,Netherlands,Netherlands,NL,217.98,280.64,56.14,52.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 01:00:00,Netherlands,Netherlands,NL,222.94,286.6,55.18,51.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 02:00:00,Netherlands,Netherlands,NL,222.11,285.58,55.36,49.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 03:00:00,Netherlands,Netherlands,NL,217.91,280.52,56.19,49.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 04:00:00,Netherlands,Netherlands,NL,220.43,283.77,55.63,49.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 05:00:00,Netherlands,Netherlands,NL,236.58,303.4,52.43,47.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 06:00:00,Netherlands,Netherlands,NL,250.56,320.02,50.28,46.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 07:00:00,Netherlands,Netherlands,NL,257.95,329.29,48.54,45.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 08:00:00,Netherlands,Netherlands,NL,218.64,284.35,56.72,54.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 09:00:00,Netherlands,Netherlands,NL,191.44,253.12,61.71,59.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 10:00:00,Netherlands,Netherlands,NL,184.65,245.58,62.86,60.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 11:00:00,Netherlands,Netherlands,NL,180.1,240.3,63.73,61.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 12:00:00,Netherlands,Netherlands,NL,174.38,233.48,64.87,61.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 13:00:00,Netherlands,Netherlands,NL,176.49,235.85,64.58,61.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 14:00:00,Netherlands,Netherlands,NL,188.88,250.44,62.18,59.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 15:00:00,Netherlands,Netherlands,NL,206.64,271.09,58.85,56.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 16:00:00,Netherlands,Netherlands,NL,239.0,308.44,52.59,50.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 17:00:00,Netherlands,Netherlands,NL,274.91,350.37,44.8,42.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 18:00:00,Netherlands,Netherlands,NL,276.23,351.9,44.61,42.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 19:00:00,Netherlands,Netherlands,NL,279.01,355.39,43.92,41.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 20:00:00,Netherlands,Netherlands,NL,274.9,350.37,44.73,42.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 21:00:00,Netherlands,Netherlands,NL,268.77,342.7,46.16,43.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 22:00:00,Netherlands,Netherlands,NL,269.25,343.26,46.15,43.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-17 23:00:00,Netherlands,Netherlands,NL,266.52,339.54,47.44,44.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 00:00:00,Netherlands,Netherlands,NL,282.34,358.94,44.38,40.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 01:00:00,Netherlands,Netherlands,NL,296.81,376.69,41.47,37.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 02:00:00,Netherlands,Netherlands,NL,304.08,385.0,40.46,36.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 03:00:00,Netherlands,Netherlands,NL,302.6,383.47,40.21,36.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 04:00:00,Netherlands,Netherlands,NL,276.55,352.75,44.53,39.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 05:00:00,Netherlands,Netherlands,NL,275.1,351.06,44.57,40.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 06:00:00,Netherlands,Netherlands,NL,272.55,347.44,45.26,41.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 07:00:00,Netherlands,Netherlands,NL,271.85,346.4,45.55,42.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 08:00:00,Netherlands,Netherlands,NL,233.08,301.91,53.79,51.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 09:00:00,Netherlands,Netherlands,NL,210.61,275.65,58.59,56.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 10:00:00,Netherlands,Netherlands,NL,204.81,269.07,59.64,57.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 11:00:00,Netherlands,Netherlands,NL,198.8,262.07,60.82,58.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 12:00:00,Netherlands,Netherlands,NL,197.0,260.13,61.02,59.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 13:00:00,Netherlands,Netherlands,NL,201.02,264.79,60.25,58.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 14:00:00,Netherlands,Netherlands,NL,201.72,265.35,60.14,58.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 15:00:00,Netherlands,Netherlands,NL,213.83,279.31,57.87,55.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 16:00:00,Netherlands,Netherlands,NL,241.87,311.61,52.37,50.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 17:00:00,Netherlands,Netherlands,NL,280.05,355.95,44.5,42.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 18:00:00,Netherlands,Netherlands,NL,281.81,358.39,43.86,41.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 19:00:00,Netherlands,Netherlands,NL,274.37,348.97,45.71,43.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 20:00:00,Netherlands,Netherlands,NL,268.23,341.55,46.94,44.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 21:00:00,Netherlands,Netherlands,NL,260.72,332.46,48.34,45.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 22:00:00,Netherlands,Netherlands,NL,257.35,328.65,48.5,45.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-18 23:00:00,Netherlands,Netherlands,NL,230.84,295.98,54.26,51.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 00:00:00,Netherlands,Netherlands,NL,221.59,284.8,56.19,52.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 01:00:00,Netherlands,Netherlands,NL,222.12,285.33,55.79,52.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 02:00:00,Netherlands,Netherlands,NL,218.69,281.06,56.44,52.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 03:00:00,Netherlands,Netherlands,NL,219.02,281.46,56.38,52.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 04:00:00,Netherlands,Netherlands,NL,223.38,286.73,55.58,51.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 05:00:00,Netherlands,Netherlands,NL,227.56,291.89,54.76,51.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 06:00:00,Netherlands,Netherlands,NL,229.3,294.16,54.53,50.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 07:00:00,Netherlands,Netherlands,NL,229.29,294.31,54.66,51.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 08:00:00,Netherlands,Netherlands,NL,190.51,251.19,62.1,59.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 09:00:00,Netherlands,Netherlands,NL,171.11,229.15,65.88,63.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 10:00:00,Netherlands,Netherlands,NL,167.15,224.92,66.44,63.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 11:00:00,Netherlands,Netherlands,NL,165.06,222.62,66.73,63.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 12:00:00,Netherlands,Netherlands,NL,166.9,224.88,66.56,63.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 13:00:00,Netherlands,Netherlands,NL,171.05,229.7,65.81,63.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 14:00:00,Netherlands,Netherlands,NL,178.89,238.71,64.37,61.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 15:00:00,Netherlands,Netherlands,NL,189.78,251.11,62.39,59.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 16:00:00,Netherlands,Netherlands,NL,219.0,284.4,56.97,54.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 17:00:00,Netherlands,Netherlands,NL,260.09,332.05,48.39,45.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 18:00:00,Netherlands,Netherlands,NL,259.81,332.08,48.08,45.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 19:00:00,Netherlands,Netherlands,NL,256.79,328.41,48.69,46.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 20:00:00,Netherlands,Netherlands,NL,253.72,324.53,49.26,46.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 21:00:00,Netherlands,Netherlands,NL,252.69,323.5,49.43,46.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 22:00:00,Netherlands,Netherlands,NL,248.73,318.7,50.35,47.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-19 23:00:00,Netherlands,Netherlands,NL,237.48,303.63,54.59,51.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 00:00:00,Netherlands,Netherlands,NL,225.94,288.79,58.37,54.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 01:00:00,Netherlands,Netherlands,NL,229.34,292.8,58.29,53.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 02:00:00,Netherlands,Netherlands,NL,246.2,313.74,54.35,49.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 03:00:00,Netherlands,Netherlands,NL,260.69,332.74,49.99,42.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 04:00:00,Netherlands,Netherlands,NL,249.14,319.37,49.7,41.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 05:00:00,Netherlands,Netherlands,NL,219.85,282.91,56.19,49.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 06:00:00,Netherlands,Netherlands,NL,222.0,285.38,55.66,50.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 07:00:00,Netherlands,Netherlands,NL,218.24,280.81,56.79,52.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 08:00:00,Netherlands,Netherlands,NL,190.27,251.03,62.34,59.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 09:00:00,Netherlands,Netherlands,NL,179.41,238.84,64.55,62.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 10:00:00,Netherlands,Netherlands,NL,173.04,231.45,65.8,63.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 11:00:00,Netherlands,Netherlands,NL,172.38,230.94,65.81,63.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 12:00:00,Netherlands,Netherlands,NL,168.61,226.31,66.69,64.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 13:00:00,Netherlands,Netherlands,NL,170.02,228.06,66.36,64.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 14:00:00,Netherlands,Netherlands,NL,173.15,231.45,65.77,63.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 15:00:00,Netherlands,Netherlands,NL,182.03,241.72,63.91,61.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 16:00:00,Netherlands,Netherlands,NL,209.31,273.07,58.56,55.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 17:00:00,Netherlands,Netherlands,NL,252.98,323.48,49.88,47.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 18:00:00,Netherlands,Netherlands,NL,253.02,323.61,49.78,47.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 19:00:00,Netherlands,Netherlands,NL,249.55,319.33,50.51,47.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 20:00:00,Netherlands,Netherlands,NL,244.87,313.66,51.41,48.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 21:00:00,Netherlands,Netherlands,NL,232.2,298.14,54.06,51.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 22:00:00,Netherlands,Netherlands,NL,227.63,292.36,54.82,51.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-20 23:00:00,Netherlands,Netherlands,NL,224.01,287.71,55.53,52.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 00:00:00,Netherlands,Netherlands,NL,217.51,279.66,57.03,53.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 01:00:00,Netherlands,Netherlands,NL,217.41,279.45,57.1,53.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 02:00:00,Netherlands,Netherlands,NL,218.99,281.4,56.66,53.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 03:00:00,Netherlands,Netherlands,NL,219.73,282.37,56.47,53.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 04:00:00,Netherlands,Netherlands,NL,226.18,290.38,55.07,51.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 05:00:00,Netherlands,Netherlands,NL,238.58,305.53,52.71,49.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 06:00:00,Netherlands,Netherlands,NL,253.96,324.38,49.6,47.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 07:00:00,Netherlands,Netherlands,NL,258.47,330.14,48.72,46.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 08:00:00,Netherlands,Netherlands,NL,221.97,289.26,55.7,53.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 09:00:00,Netherlands,Netherlands,NL,212.99,279.51,57.37,55.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 10:00:00,Netherlands,Netherlands,NL,207.11,272.57,58.74,56.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 11:00:00,Netherlands,Netherlands,NL,202.7,267.51,59.57,57.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 12:00:00,Netherlands,Netherlands,NL,192.83,255.59,61.63,59.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 13:00:00,Netherlands,Netherlands,NL,187.12,248.7,62.79,60.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 14:00:00,Netherlands,Netherlands,NL,188.88,250.48,62.42,60.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 15:00:00,Netherlands,Netherlands,NL,197.64,259.96,61.22,59.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 16:00:00,Netherlands,Netherlands,NL,226.89,293.57,55.73,53.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 17:00:00,Netherlands,Netherlands,NL,270.29,343.93,46.87,44.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 18:00:00,Netherlands,Netherlands,NL,265.39,338.07,47.73,45.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 19:00:00,Netherlands,Netherlands,NL,258.23,329.22,49.41,46.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 20:00:00,Netherlands,Netherlands,NL,250.34,319.53,50.99,48.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 21:00:00,Netherlands,Netherlands,NL,244.98,312.5,52.6,49.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 22:00:00,Netherlands,Netherlands,NL,236.74,302.31,54.55,51.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-21 23:00:00,Netherlands,Netherlands,NL,230.7,294.79,56.0,52.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-22 00:00:00,Netherlands,Netherlands,NL,228.76,292.54,56.56,52.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-22 01:00:00,Netherlands,Netherlands,NL,236.57,302.6,54.81,51.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-22 02:00:00,Netherlands,Netherlands,NL,252.92,322.44,51.52,47.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-22 03:00:00,Netherlands,Netherlands,NL,270.63,344.39,47.64,44.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-22 04:00:00,Netherlands,Netherlands,NL,293.86,372.55,43.11,39.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-22 05:00:00,Netherlands,Netherlands,NL,312.99,394.79,40.12,36.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-22 06:00:00,Netherlands,Netherlands,NL,325.13,407.73,39.36,35.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-22 07:00:00,Netherlands,Netherlands,NL,314.61,395.31,41.36,38.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-02-22 08:00:00,Netherlands,Netherlands,NL,236.15,303.56,56.36,53.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
